round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.002910996954379956,6.68054056810652e-05,0.0001093274883712477,0.00015370515673370118,15.544976730532593,
1,-0.0029125946971607767,6.715980179061198e-05,0.00010882911451477848,0.0001536333971082892,15.551747181845613,True
2,-0.0029768805164315367,6.787919481383685e-05,0.00010501495549397013,0.00015549922878218604,15.853888289190687,True
3,-0.0029797273329544554,6.72059303353753e-05,0.00010369438400362253,0.00015465784202525366,15.85683262047089,True
4,-0.003040865514199394,6.706347938984659e-05,0.00010435336628282092,0.00015127607009405637,16.165765165643126,True
5,-0.003040865514199394,6.706347938984659e-05,0.00010435336628282092,0.00015127607009405637,16.165765165643126,False
6,-0.003045336283088952,6.618204596388771e-05,0.00010241078034070442,0.00015047830552078608,16.172056327308425,True
7,-0.003045336283088952,6.618204596388771e-05,0.00010241078034070442,0.00015047830552078608,16.172056327308425,False
8,-0.0030643271648490593,7.625859644914746e-05,9.99729665131485e-05,0.00017721228771625007,16.302766605569925,True
9,-0.0030878516442642695,9.123708040480545e-05,9.73376597721997e-05,0.0002118511817112462,16.479469581978574,True
10,-0.0030878516442642695,9.123708040480545e-05,9.73376597721997e-05,0.0002118511817112462,16.479469581978574,False
11,-0.0031193086177987743,9.502809064480766e-05,0.00011001519318593765,0.00020745537200374947,16.731774701333535,True
12,-0.0031289357063006076,9.64639892641508e-05,9.830466230524283e-05,0.00022295519251353804,16.716826451655248,True
