round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.002707251008654891,8.316436031166495e-05,0.0001593408779763482,0.00014642890543754361,14.908122112690869,
1,-0.00275604190957571,8.277008917988069e-05,0.00015701493844157968,0.00014507219861513085,15.136149624427432,True
2,-0.0027638670536876244,8.017598095661907e-05,0.00014898447772195047,0.00014423655775452644,15.11412203955292,True
3,-0.002857294960558433,8.163405606755648e-05,0.00014859131137179654,0.00014877923579690883,15.586192951360726,True
4,-0.0028989424273269636,8.512510556516393e-05,0.00015756238662648002,0.00015062506725529263,15.865711984219518,True
5,-0.0029163514681600803,8.249061691437052e-05,0.00015125574167553017,0.00015011050009583167,15.901744875425436,True
6,-0.0029596483059572474,8.232011255252973e-05,0.0001508708507514908,0.0001500299747446399,16.11506719705783,True
7,-0.0029596483059572474,8.232011255252973e-05,0.0001508708507514908,0.0001500299747446399,16.11506719705783,False
8,-0.0029746880131280187,7.457073106141846e-05,0.00013256092358654821,0.00013971327188024626,16.041659262466474,True
9,-0.002983875049465541,7.124103475038716e-05,0.00012497330949123024,0.00013115165975732986,16.02542027802702,True
10,-0.003031257165587883,7.310052827281747e-05,0.00012421018922752807,0.00014033528784629075,16.26704960466867,True
11,-0.003031257165587883,7.310052827281747e-05,0.00012421018922752807,0.00014033528784629075,16.26704960466867,False
12,-0.003043016070779485,0.0001303047019271545,0.00011562786602242575,0.0003112941590923987,16.56037105966775,True
13,-0.0030567556619211568,0.00013416589878567108,0.00010196138326608237,0.00032269246747522245,16.566376103130633,True
14,-0.00310550268070973,0.00013410883071289555,0.00010185480374555254,0.00032272135292382145,16.809186379586443,True
