round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.0008862469221769492,0.0007859031791597493,0.0011557369765618096,0.0016023091828095927,15.29517236605435,
1,-0.0009044350890103766,0.0007666441900590879,0.001158015293657222,0.0016362978739112057,15.303488157290653,True
2,-0.0009080838879638904,0.0007665156560871982,0.0011578710995723068,0.0016363556356609535,15.320224317689284,True
3,-0.0015147780975512705,0.000609289128595957,0.0007850347381070197,0.001164413563371311,15.330544559378254,True
4,-0.0015313875988586796,0.0006097915777537384,0.0007850602042271609,0.001164393607830038,15.416257108425055,True
5,-0.001533481810521416,0.0006060760707846922,0.0007826883361489606,0.0011725447845039874,15.393919423424304,True
6,-0.0015502654445190087,0.0006057872587266576,0.0007825954681727045,0.0011726941785484073,15.475836325264558,True
7,-0.001944987754592037,0.000399717237882941,0.0006252792761014072,0.0008568065219345814,15.475200618983333,True
8,-0.001958341675951051,0.0004008312780835868,0.0006255416971183684,0.0008571553511798045,15.549114952883397,True
9,-0.002053408571532413,0.00035431128766860183,0.0005702151681519511,0.0007224152231408614,15.45989030491678,True
10,-0.002070957294435706,0.0003558684045886508,0.0005255741850227552,0.0007963513316248693,15.287573605258313,True
11,-0.0020757275858620146,0.0003552551036181293,0.0005225406396408589,0.0007881847206233396,15.290157285245872,True
12,-0.002153425242578876,0.00036801397297209665,0.0005153702664916502,0.0008786970147590554,15.699417676704764,True
