round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.002408726238512497,0.00018598619653886327,0.0002707849995820959,0.00038593557983298415,14.598272172749377,
1,-0.002416114704976649,0.00018605649911867584,0.0002706569408601063,0.000384983243493048,14.634797665637262,True
2,-0.0024306927827842948,0.00019035417025340716,0.00027211374469100503,0.00039517280535009526,14.737917233334539,True
3,-0.002474850262328602,0.00018197242272876145,0.00024858490257079473,0.00038572301696576314,14.775622840711586,True
4,-0.0024833314487396783,0.0001830997187193376,0.00024873175727746705,0.0003852605613523744,14.82454638095988,True
5,-0.00253718549992235,0.0001832894706927199,0.00024850732111177234,0.00039124062365378373,15.093418779745983,True
6,-0.0025913870578361912,0.0001931987600904384,0.0002463968544556112,0.0004146158327140584,15.401310216366815,True
7,-0.002599515439430591,0.00019064792067845582,0.00024434272905898033,0.0004082973687727842,15.416873174899116,True
8,-0.002599515439430591,0.00019064792067845582,0.00024434272905898033,0.0004082973687727842,15.416873174899116,False
9,-0.0026110215410952613,0.00018433927469297783,0.00023584251382114538,0.0003943521545699486,15.391859161868068,True
10,-0.002631300173593261,0.00018246379923177877,0.00022928056857710432,0.0003928329654705703,15.444503275587822,True
11,-0.0026982591313971446,0.00016804706901607822,0.00018561822523850967,0.00035194774345580736,15.445240353497171,True
12,-0.002700680652800629,0.00016735118368779053,0.00018540119624760887,0.00035051936623501853,15.45256635992775,True
13,-0.0027119536461951213,0.00016838471882012112,0.00018907859852921577,0.0003580481515631914,15.536163416251505,True
14,-0.00271377580457164,0.00016665785701672716,0.0001811530125113599,0.00035721902619910125,15.489086383009996,True
