round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-5.616344076339987e-05,0.0009345181600595283,0.0016618434439230922,0.0019300694376583236,14.924468667653194,
1,-0.000111336591493687,0.00094716753634693,0.0016523528603170276,0.0020703566034759122,15.206637801105249,True
2,-0.00015200427946700018,0.0009489244952733035,0.0016510988504359868,0.002064334833277181,15.41123697631744,True
3,-0.00030637689717493777,0.0009220079109252155,0.0015408435925516608,0.002021390488965857,15.38698559581073,True
4,-0.00033403460256612545,0.0009311935934552249,0.0015431327849091158,0.002007185890730987,15.584937689561446,True
5,-0.00037260959905468377,0.0009319544491876939,0.0015436320368153048,0.002008355255812627,15.784612462103716,True
6,-0.000699090199453726,0.0008398656126960234,0.0013494730005124014,0.0018919422153896664,15.791617063823155,True
7,-0.000740653585319774,0.000842647769812513,0.0013494001706498763,0.0018903426059418437,16.01290779956069,True
8,-0.0010805807076430442,0.0008071753213817974,0.001062021515307329,0.002072606629271649,15.81090923696818,True
9,-0.0011109505596738076,0.0007831609540774077,0.0010212499266112197,0.0019310104702808853,15.598057128423394,True
10,-0.0011109505596738076,0.0007831609540774077,0.0010212499266112197,0.0019310104702808853,15.598057128423394,False
11,-0.0011371744894531164,0.0007821193787827514,0.0010198171453233294,0.0019369228478337002,15.715372213119315,True
12,-0.0011608833211005135,0.0007771640147736788,0.0009885663261854731,0.001945597037058608,15.6216346364838,True
13,-0.0011900087884558017,0.0007719887992121206,0.0009703558837566096,0.0019002870208663035,15.632123240879269,True
14,-0.001294631389795433,0.0008121657589712469,0.0008497009776058491,0.002011696207092109,15.632191609468494,True
