round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.002337663243461667,0.00024207806468102744,0.00036861919616075614,0.0005495216455254559,15.110421717678006,
1,-0.0023444338989487643,0.00023954156315304185,0.00036798107260308763,0.0005347855596782095,15.127763746127556,True
2,-0.002358595710311967,0.00023925672154767813,0.0003673158382598597,0.0005354634912508897,15.193157188857384,True
3,-0.002442368479911442,0.00023668470898351865,0.0003611008843037081,0.0005332969219531015,15.56187125029705,True
4,-0.0024480282911290303,0.00023451617693600444,0.00036712557381707496,0.0005193721643429912,15.615475783227621,True
5,-0.0024757773416818982,0.0002344603916064483,0.0003662738788061896,0.0005186387643673959,15.748831939278869,True
6,-0.002502535851243484,0.00023689382623252314,0.0003676769964882823,0.0005200895679494783,15.903210366309727,True
7,-0.0025356365930780506,0.00023104233518436102,0.000351521931721834,0.0005099231451923519,15.942526231643061,True
8,-0.002558374810298576,0.00022508488836413458,0.0003296739006979658,0.0005034640723956168,15.895341897501346,True
9,-0.0025717079709687654,0.0002211096786078109,0.00032092441545352845,0.0004974302660416593,15.88963474060405,True
10,-0.0025843206201639594,0.00021629234193665437,0.00031419454476109133,0.0004985053338474039,15.888232079069615,True
11,-0.002611132503576452,0.00021319629642874645,0.0003076476999323263,0.000493017373161236,15.96753019961995,True
12,-0.0026675885229683434,0.0001987990573775986,0.00026830370405071043,0.0004613295851320881,15.941760126033971,True
