round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,0.0004451747288252237,0.001075213647050739,0.001962532514293189,0.00231377230565164,14.925389676886711,
1,0.00043162080476689523,0.0010747941025891308,0.0019551520299309773,0.0023261134111360058,14.946778668697041,True
2,0.0003504918264375929,0.0010556875688183698,0.0019088415895995915,0.0022938442405861324,14.979028249501432,True
3,0.0001845412041606401,0.0010209804891849587,0.0018281435647669274,0.002274887714337007,15.151057813723156,True
4,4.997723759720763e-05,0.0009946750302866193,0.0017595543954287331,0.0022918648982581356,15.280815336019455,True
5,-0.0002205882671045263,0.0009185434873822845,0.0015963183062597671,0.0019719484693848863,15.273568609992656,True
6,-0.00022649557669583275,0.000922049666667328,0.0016014940498339926,0.001983815790738929,15.351690515819758,True
7,-0.0002375876213874307,0.0009357478828071834,0.0015835494976789448,0.001970019164008418,15.367974507046737,True
8,-0.0002382642626009364,0.0009461544622269191,0.0015831697769767266,0.0019778712858773695,15.421112285999637,True
9,-0.0002382642626009364,0.0009461544622269191,0.0015831697769767266,0.0019778712858773695,15.421112285999637,False
10,-0.00041515712473361166,0.0008728727305028862,0.0015029904977940424,0.0018319615364580082,15.458092262946744,True
11,-0.0004428776567588764,0.0008687219890052992,0.0014982161109188996,0.0018070635183860956,15.547294894334275,True
12,-0.0005112949320850318,0.0008169493647030039,0.0014897770917560024,0.0016538351696413888,15.579884034476192,True
13,-0.0006821404807199186,0.0007877632119664274,0.0013902321991708093,0.001617871096554797,15.690911658456585,True
14,-0.0007509643481194306,0.0008251349573503933,0.0013080734895032204,0.0018077088169607177,15.728937464368443,True
