round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.0022948658238889255,0.00023552279112162437,0.00034870593351927684,0.0004978870372466743,14.74417867616841,
1,-0.002295219647821809,0.00024532542130051115,0.00034198869907866306,0.000509168243333049,14.75465754008358,True
2,-0.0023303064139401537,0.0002681981843236693,0.0003327201785029089,0.0005825810635007528,14.988844062336566,True
3,-0.0023696620144875082,0.00026759540543886746,0.00032654368214313467,0.0005790884061201403,15.145549192490687,True
4,-0.0023707323855919633,0.00026678068982924835,0.0003270031335194699,0.0005696790149803217,15.149584178222877,True
5,-0.002422791309705243,0.00027529990512773324,0.0002991042126950357,0.000621182580975333,15.285081350335094,True
6,-0.002434716951417318,0.0002766727641512368,0.00029891737956727106,0.0006217288325997376,15.3504528552464,True
7,-0.0024972807568918124,0.0002681963891960361,0.00029549547376587256,0.0005929157334461565,15.600358573034478,True
8,-0.0025222390026211658,0.00026606051336326345,0.0002922441444660331,0.0005901977663915138,15.694962446718344,True
9,-0.0025222390026211658,0.00026606051336326345,0.0002922441444660331,0.0005901977663915138,15.694962446718344,False
10,-0.002532601585947647,0.0002646005113077317,0.0002837265126118657,0.0006126746239073504,15.688369561948086,True
11,-0.002532601585947647,0.0002646005113077317,0.0002837265126118657,0.0006126746239073504,15.688369561948086,False
12,-0.002532601585947647,0.0002646005113077317,0.0002837265126118657,0.0006126746239073504,15.688369561948086,False
