round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.002708485344613914,8.316436031166495e-05,0.0001593408779763482,0.00014642890543754361,14.914293792485983,
1,-0.00271377725199773,8.257383743082001e-05,0.00015702126855020952,0.00014486465618053046,14.923883058444005,True
2,-0.00272581968327592,8.070492648436421e-05,0.00015248200215562792,0.0001439593372198429,14.947515061735189,True
3,-0.002730280833536743,8.083374058201718e-05,0.00015231750891644372,0.0001436761385966408,14.969477924092462,True
4,-0.0027728978908197377,8.156654191992812e-05,0.00015333271820102925,0.00014389320041900949,15.192318472904503,True
5,-0.0027792312105618237,8.090708053869686e-05,0.00015255407191297482,0.0001439955070698675,15.21601588698045,True
6,-0.002805976771482343,8.06727970609596e-05,0.00015225488346179317,0.00014298684049012488,15.34677714348727,True
7,-0.0028475336096024867,8.083174585263044e-05,0.00015237372299572863,0.0001426710168376602,15.556069115249958,True
8,-0.002854823620097518,8.093155351396023e-05,0.00015261984125918845,0.00014303446944336287,15.59449491561252,True
9,-0.002876295626529554,8.515432920552436e-05,0.00015210143011573114,0.00015877082080185912,15.719858359369779,True
10,-0.0029200083123536802,7.657006895744641e-05,0.00013294075452606558,0.00014425407323154314,15.780536433712026,True
11,-0.0029200083123536802,7.657006895744641e-05,0.00013294075452606558,0.00014425407323154314,15.780536433712026,False
12,-0.00300836125656798,7.642006767446875e-05,0.00013128185930335673,0.00014165884323941906,16.211597777032384,True
