round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.00233171389782551,0.00024207806468102744,0.00036861919616075614,0.0005495216455254559,15.080674989497222,
1,-0.0023598600567957453,0.000254711672507038,0.0003649400909637249,0.0005997243512339758,15.262499192296264,True
2,-0.002393200412291507,0.00024163394893113223,0.0003463793290525938,0.0005565577202635025,15.25244778042876,True
3,-0.002415270298823185,0.0002351792567593807,0.0003332929693979617,0.000544554184775131,15.252005594300599,True
4,-0.002429342994315289,0.00023077511101726264,0.00031936756347032274,0.0005403255753201742,15.216795907484697,True
5,-0.0024595531797711673,0.000258029183916252,0.000305390537087433,0.000613954909120475,15.420255040961695,True
6,-0.0024859389515008664,0.0002712515943141276,0.0003037242332410262,0.0006785583244399056,15.608298128521128,True
7,-0.002531199393816605,0.00024137099154939758,0.0003042693981833635,0.000540240153286057,15.688468315930193,True
8,-0.002531199393816605,0.00024137099154939758,0.0003042693981833635,0.000540240153286057,15.688468315930193,False
9,-0.0025565874220328556,0.00024089849215870026,0.0003035068342230339,0.0005392967411688683,15.808470576295983,True
10,-0.0025744925255773614,0.00023991392628725072,0.00030131436227014553,0.0005429932029026759,15.879918432943935,True
11,-0.002579600852849153,0.00024063042446055558,0.00030113906824150686,0.0005451887258825817,15.907990795997582,True
12,-0.0025862876417684904,0.0002406245710876351,0.0002961387547883931,0.0005468769209236593,15.911393593010985,True
13,-0.0025862876417684904,0.0002406245710876351,0.0002961387547883931,0.0005468769209236593,15.911393593010985,False
14,-0.0026023596889699395,0.0002520418267956898,0.00030058794083094885,0.000598811585796511,16.07553522381384,True
