round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,-0.002417989104734194,0.00018598619653886327,0.0002707849995820959,0.00038593557983298415,14.64458650385786,
1,-0.0024321470452430176,0.00018798087654065514,0.00027141148564326404,0.0003830805673711471,14.729108522777947,True
2,-0.0024330357213789965,0.00018791681491285055,0.0002721383966586121,0.0003816313992755331,14.737593061410907,True
3,-0.0024392872615902495,0.00018856046014445945,0.00027409428410218634,0.0003829127778364294,14.78380431328666,True
4,-0.002440953336034032,0.00018869002179172002,0.0002742383396489414,0.0003838968095308281,14.793646827022407,True
5,-0.0024762941258383918,0.00017781557636748868,0.0002522363638767574,0.00036455937054229084,14.783966694289948,True
6,-0.0025002906340001736,0.0001774671243343324,0.0002508117816810128,0.0003605442116395279,14.893659481758606,True
7,-0.002502290743346392,0.00017940276800103763,0.0002492300962641877,0.0003667087878957845,14.903848134322276,True
8,-0.0025042309363552417,0.00017991373794871944,0.00024909311964753226,0.00036695184601247353,14.915282089404998,True
9,-0.0025042309363552417,0.00017991373794871944,0.00024909311964753226,0.00036695184601247353,14.915282089404998,False
10,-0.002509786275035145,0.00017941459109256842,0.0002473505041521761,0.00037124404810791843,14.930107355551621,True
11,-0.002520511010938695,0.00017930347544200316,0.0002472898134640061,0.00037126272588330206,14.982811312687526,True
12,-0.0025237878381060746,0.0001793233738049874,0.00024742235772305947,0.0003720596489736709,15.000090205893665,True
