round,score,global_rmse,local_rmse,p95_abs,weighted_coverage,improved
0,0.0012322860519107639,0.0014412171620123472,0.002437999514077207,0.0030930349206548854,15.67265263497116,
1,0.001163967573598143,0.0014147488326334372,0.0024044714037241054,0.0030727098735206333,15.680734717521101,True
2,0.0010979890462149283,0.0013949762339487823,0.0023685841694776463,0.003019717437425554,15.696440955535149,True
3,0.0010559504742988033,0.00137996924580238,0.002341452497083521,0.0030268089301281314,15.668808840019008,True
4,0.001031480892199432,0.0013711417170059294,0.0023346443579302647,0.0030109798691924424,15.706170271614075,True
5,0.001001229630878525,0.0013651250783402727,0.00232113113309225,0.003010295448717481,15.746264035862238,True
6,0.0009495816152911519,0.0013452525143460067,0.0022937426979114115,0.0029850166999267538,15.740810682742744,True
7,0.0009369128856769582,0.001337157056511851,0.0022899484310094404,0.002931030189908635,15.740911440231105,True
8,0.0009280761283336609,0.001339151140386567,0.0022808603742774224,0.002906793164639321,15.740537305929063,True
9,0.0008675461544486287,0.0013196991542563008,0.002244498998493525,0.0028556573529238214,15.72775898999951,True
10,0.0008630252071118523,0.0013170954189431357,0.0022410384935429048,0.0028589893424741846,15.716582020413844,True
11,0.0008039168680517334,0.0013164172641110445,0.0022244919303858065,0.002887668997872973,15.909453562611391,True
12,0.0008039168680517334,0.0013164172641110445,0.0022244919303858065,0.002887668997872973,15.909453562611391,False
