family,index,n_points,method,global_rmse,local_rmse,low_rmse,condition
edge_rolloff,1,81,afp_exchange_poly_residual_phs,0.0008289180007340037,0.0015626905775336577,0.0004976243996524715,200.11265713662488
edge_rolloff,2,81,afp_poly_residual_phs,0.0007858600044624937,0.001536288975291066,0.00042565059087881616,172.18279386218595
edge_rolloff,2,81,afp_exchange_poly_residual_phs,0.0007384433079155624,0.0013617485079286643,0.00046634036200825696,183.82630794383175
edge_rolloff,3,81,afp_poly_residual_phs,0.000946094462528432,0.001841474482417817,0.000519657091255266,171.18781175206811
edge_rolloff,3,81,afp_exchange_poly_residual_phs,0.0008915004981115452,0.001675425458681211,0.0005392985046104963,181.33661592638654
edge_rolloff,4,81,afp_poly_residual_phs,0.0007455799150318564,0.0013307300310554555,0.0005016287025091455,172.88031057305722
edge_rolloff,4,81,afp_exchange_poly_residual_phs,0.0006944619257498201,0.0012463915318110216,0.0004626180271008366,180.3454620345143
local_bump,0,81,afp_poly_residual_phs,0.0005752338740151589,0.0010994289760600884,0.00033325053084651247,169.16096345873083
local_bump,0,81,afp_exchange_poly_residual_phs,0.0004622373305194226,0.0005751512861552953,0.00042933590763338456,173.42014836566753
local_bump,1,81,afp_poly_residual_phs,0.00047499051898637753,0.0009269724066278512,0.00025870722087528296,188.93241348394704
local_bump,1,81,afp_exchange_poly_residual_phs,0.0003994777960546385,0.000587731162978006,0.00033621666409439186,196.58656267312247
local_bump,2,81,afp_poly_residual_phs,0.0003708222626962708,0.0007359717807029281,0.00019052536293804193,182.12156744869316
local_bump,2,81,afp_exchange_poly_residual_phs,0.0002789236710077031,0.0005120468723171294,0.00017782330377890676,173.63688420508075
local_bump,3,81,afp_poly_residual_phs,0.0002610972379969555,0.0005502217517437495,9.709972547043262e-05,181.37998141747713
local_bump,3,81,afp_exchange_poly_residual_phs,0.00024380991139909413,0.0005255258741545661,7.188186771587865e-05,189.78890790792371
local_bump,4,81,afp_poly_residual_phs,0.0010486031951757147,0.002149272482466139,0.0004670244849194294,184.91190772347846
local_bump,4,81,afp_exchange_poly_residual_phs,0.0006967093005635068,0.0013278648829080587,0.0004066962312971633,187.73709132067532
mid_frequency_undulation,0,81,afp_poly_residual_phs,0.00040343780947032696,0.0007536565011354066,0.00024754732240833737,177.6503855398534
mid_frequency_undulation,0,81,afp_exchange_poly_residual_phs,0.00034695406756844906,0.0006152287705562037,0.00023608125443368126,182.70926756600957
mid_frequency_undulation,1,81,afp_poly_residual_phs,0.00019345372983449853,0.00034672331903570384,0.0001291926666809816,176.93949866188203
mid_frequency_undulation,1,81,afp_exchange_poly_residual_phs,0.0001931116992527606,0.00032215709422259695,0.00014366772040536656,192.94655690972277
mid_frequency_undulation,2,81,afp_poly_residual_phs,0.00012733147378367457,0.00019178594036787074,0.00010517779487703564,177.8200629781385
mid_frequency_undulation,2,81,afp_exchange_poly_residual_phs,0.00010409200843333037,0.00015192386135422296,8.813897367774985e-05,178.48104941190374
mid_frequency_undulation,3,81,afp_poly_residual_phs,0.00020426765688085177,0.00038514689714955446,0.0001225824148602092,168.25277204371858
mid_frequency_undulation,3,81,afp_exchange_poly_residual_phs,0.00017934750932368092,0.000332366258997668,0.00011205613932495759,173.4048826173762
mid_frequency_undulation,4,81,afp_poly_residual_phs,0.0003130447014807056,0.0006571950117455308,0.00011990434472841402,187.41760282245713
mid_frequency_undulation,4,81,afp_exchange_poly_residual_phs,0.00016701452573368662,0.0003097933472869314,0.00010414033257388548,200.31512326499842
smooth_low_variation,0,100,afp_poly_residual_phs,1.390786878713711e-05,2.8892416879747195e-05,5.728759777369738e-06,177.71719049389623
smooth_low_variation,0,100,afp_exchange_poly_residual_phs,1.149319389398422e-05,2.381053545292279e-05,4.816164260318881e-06,179.91223518779165
smooth_low_variation,1,100,afp_poly_residual_phs,7.988737842410343e-05,0.00015183857992235594,4.6974670035332665e-05,175.3367648129573
smooth_low_variation,1,100,afp_exchange_poly_residual_phs,7.54408652238782e-05,0.00013624943290969338,4.967565610730567e-05,181.29191894574336
smooth_low_variation,2,100,afp_poly_residual_phs,3.6581039876281626e-05,7.56933671715405e-05,1.5442323947773285e-05,173.61665786849719
smooth_low_variation,2,100,afp_exchange_poly_residual_phs,2.701600494290549e-05,5.386996271362458e-05,1.3634812894682306e-05,177.5039999445381
smooth_low_variation,3,100,afp_poly_residual_phs,5.651767668500629e-05,0.00011421508936445262,2.696893582602692e-05,164.6393243231537
smooth_low_variation,3,100,afp_exchange_poly_residual_phs,4.2948919607048866e-05,8.437300702543346e-05,2.2886776527115966e-05,169.49730591344516
smooth_low_variation,4,100,afp_poly_residual_phs,9.908170461244513e-05,0.00021413558229261949,2.8152271594013197e-05,171.37302420598553
smooth_low_variation,4,100,afp_exchange_poly_residual_phs,9.417342547028992e-05,0.0001982669274593549,3.5289163684597276e-05,172.72178031907706
edge_rolloff,0,100,afp_poly_residual_phs,0.0005893462617857795,0.0011966043385851601,0.0002751940773003509,174.583688237985
edge_rolloff,0,100,afp_exchange_poly_residual_phs,0.0005048495143346152,0.0010042351765236607,0.00025719018736027434,183.3390606931227
edge_rolloff,1,100,afp_poly_residual_phs,0.0006902154361809465,0.0013804276675180142,0.0003442238955194381,172.44704280337638
