family,index,n_points,method,global_rmse,local_rmse,low_rmse,condition
local_bump,0,49,afp_poly_residual_phs,0.0013815276690323699,0.002658540026554396,0.000785243464414945,204.6901236853588
local_bump,0,49,afp_exchange_poly_residual_phs,0.0006186978355936475,0.0005435247702078755,0.0006361339088843197,255.94943102573797
local_bump,1,49,afp_poly_residual_phs,0.0009739135306546462,0.001749016552101673,0.0006480484222370415,198.5547115866803
local_bump,1,49,afp_exchange_poly_residual_phs,0.0006294781470577217,0.0004905744940948581,0.0006597000464184136,280.5403307953363
local_bump,2,49,afp_poly_residual_phs,0.0010272707170454125,0.0017392465728697556,0.0007496792898270216,186.46587489001067
local_bump,2,49,afp_exchange_poly_residual_phs,0.000761941532701092,0.000681199293432121,0.000780855529175858,226.3129379471748
local_bump,3,49,afp_poly_residual_phs,0.0006235626716712503,0.001205690877137009,0.00034951365706297697,209.10493846017238
local_bump,3,49,afp_exchange_poly_residual_phs,0.0002922882581413894,0.00037802826709150124,0.0002665325505820612,330.5516650007313
local_bump,4,49,afp_poly_residual_phs,0.0014119975725748288,0.002257073937954483,0.0011032901553325355,207.14481591443058
local_bump,4,49,afp_exchange_poly_residual_phs,0.0010165334062494952,0.0010259281941126977,0.0010141670636986575,302.025653048129
mid_frequency_undulation,0,49,afp_poly_residual_phs,0.0008848284503780156,0.0015273103001601776,0.0006283466406212773,211.95790772703603
mid_frequency_undulation,0,49,afp_exchange_poly_residual_phs,0.0006036308268982892,0.0006501090077570004,0.0005914197812925474,245.82492222092935
mid_frequency_undulation,1,49,afp_poly_residual_phs,0.0007759072529189821,0.001158473248868141,0.000645529551724071,207.13966465025683
mid_frequency_undulation,1,49,afp_exchange_poly_residual_phs,0.0005518399649736277,0.00034815609623182006,0.0005919750381782997,273.7648706904848
mid_frequency_undulation,2,49,afp_poly_residual_phs,0.0002532452842294516,0.00030743543073941034,0.0002377484643526394,200.31666789292169
mid_frequency_undulation,2,49,afp_exchange_poly_residual_phs,0.00023281346556713872,0.00019950412378642561,0.00024043361722847267,269.9893337869368
mid_frequency_undulation,3,49,afp_poly_residual_phs,0.000649802328585177,0.0010452970357250416,0.0005043367285557428,209.328586875597
mid_frequency_undulation,3,49,afp_exchange_poly_residual_phs,0.0005348750816393735,0.0004404805675165421,0.0005560106104131192,235.69158777762473
mid_frequency_undulation,4,49,afp_poly_residual_phs,0.0009277246078128224,0.0019172228641739675,0.0003945895501174902,201.05896523946876
mid_frequency_undulation,4,49,afp_exchange_poly_residual_phs,0.0002637283258110233,0.00020801191643645477,0.000275925339725461,242.2160011635785
smooth_low_variation,0,64,afp_poly_residual_phs,2.215980530606081e-05,3.663099758248367e-05,1.6673323754241784e-05,176.61504029427005
smooth_low_variation,0,64,afp_exchange_poly_residual_phs,1.3076381739016687e-05,1.3504504739342703e-05,1.2966954862961284e-05,211.21068336247424
smooth_low_variation,1,64,afp_poly_residual_phs,0.00019373812985759966,0.00034766898391202583,0.00012908908709062747,189.40732701101922
smooth_low_variation,1,64,afp_exchange_poly_residual_phs,0.00010835611349028008,0.00013407255527995556,0.00010089489248331915,218.76096352293274
smooth_low_variation,2,64,afp_poly_residual_phs,5.0636046865564734e-05,8.583022516710885e-05,3.689511941319135e-05,183.22037744441027
smooth_low_variation,2,64,afp_exchange_poly_residual_phs,4.171609501096527e-05,5.443524909238277e-05,3.786777538234444e-05,214.69417424499986
smooth_low_variation,3,64,afp_poly_residual_phs,0.00011820817463583431,0.0001960296732072117,8.859511807559733e-05,181.09950782425855
smooth_low_variation,3,64,afp_exchange_poly_residual_phs,0.00010478139961957014,0.00013466969455831691,9.584823175309692e-05,198.17338796732125
smooth_low_variation,4,64,afp_poly_residual_phs,0.0001603189656923747,0.00022555014187326878,0.0001392793159308151,187.6007913486116
smooth_low_variation,4,64,afp_exchange_poly_residual_phs,0.00010374384467511853,0.00011796995326645573,9.986443166726434e-05,226.81640024721503
edge_rolloff,0,64,afp_poly_residual_phs,0.0006778226551947903,0.0011238142378087314,0.0005081545585714924,189.26883126986152
