family,index,seed,method,global_rmse,local_rmse,p95_abs,condition,success
edge_rolloff,2,20321515,latin_hypercube,0.001281756732481215,0.002334659925391052,0.0030798526745126967,nan,True
edge_rolloff,2,20321515,poisson_disk,0.0012443348052778682,0.002014565202265257,0.002815134917844098,nan,True
edge_rolloff,2,20321515,afp_baseline,0.0013500165584285483,0.0023512316351758677,0.0032349497608249343,nan,True
edge_rolloff,2,20321515,hessian_weighted,0.001450927273845823,0.002405562739044762,0.0032545303855352143,nan,True
edge_rolloff,2,20321515,afp_exchange,0.0010440742951459124,0.0017646621650460267,0.002389261369340288,nan,True
edge_rolloff,3,20321516,regular_grid,0.0025562378983929965,0.0034578828347762987,0.0038600754662711833,nan,True
edge_rolloff,3,20321516,random_uniform,0.0028668789214570177,0.004413400692140304,0.00690907488271403,nan,True
edge_rolloff,3,20321516,jittered_grid,0.0023196686826403405,0.003139512794692396,0.004186320569491387,nan,True
edge_rolloff,3,20321516,latin_hypercube,0.0019678087088319807,0.00283418622248627,0.004780739795455416,nan,True
edge_rolloff,3,20321516,poisson_disk,0.0015062690309519291,0.002662263552917393,0.0033397270775037133,nan,True
edge_rolloff,3,20321516,afp_baseline,0.0013600332439555691,0.0022918232429879498,0.0030376418957088836,nan,True
edge_rolloff,3,20321516,hessian_weighted,0.0016555814154305829,0.002323389959965606,0.0034306353995237696,nan,True
edge_rolloff,3,20321516,afp_exchange,0.0010939595008139424,0.0015279752523819697,0.0023064232279415686,nan,True
edge_rolloff,4,20321517,regular_grid,0.0028710334286497123,0.005907465440953686,0.004747428320007147,nan,True
edge_rolloff,4,20321517,random_uniform,0.0022010212448863105,0.004309217826580206,0.005351209239212215,nan,True
edge_rolloff,4,20321517,jittered_grid,0.00272568663758726,0.005899165651964689,0.005473835891127552,nan,True
edge_rolloff,4,20321517,latin_hypercube,0.0020589608059490617,0.003878273952094515,0.004925663186293885,nan,True
edge_rolloff,4,20321517,poisson_disk,0.001605021596498506,0.002875956794501563,0.0036398951349345867,nan,True
edge_rolloff,4,20321517,afp_baseline,0.0016530968281853688,0.0030253352773111494,0.0036163029229843288,nan,True
edge_rolloff,4,20321517,hessian_weighted,0.0016026354542465855,0.002718081562397976,0.0035189064243688877,nan,True
edge_rolloff,4,20321517,afp_exchange,0.0014880331454369406,0.0022296874674040856,0.0032002182070571027,nan,True
local_bump,0,20322513,regular_grid,0.000699410135816382,0.0013264130011981137,0.0016216622363639335,nan,True
local_bump,0,20322513,random_uniform,0.0007924087615973779,0.0015230835797781046,0.001938633040155457,nan,True
local_bump,0,20322513,jittered_grid,0.0008709125365552807,0.0016671611698144404,0.0018121263910882048,nan,True
local_bump,0,20322513,latin_hypercube,0.0007696823295945649,0.0016508437138431523,0.000998382959741968,nan,True
local_bump,0,20322513,poisson_disk,0.0006629409887969308,0.0013094217277206286,0.0013077406062742148,nan,True
local_bump,0,20322513,afp_baseline,0.0008032241676583239,0.001569987888672848,0.0017074925381555038,nan,True
local_bump,0,20322513,hessian_weighted,0.0006991503348467693,0.0011760941086404904,0.0014737973259703002,nan,True
local_bump,0,20322513,afp_exchange,0.0003951465100499146,0.0006427231390452342,0.0008506797066554464,nan,True
local_bump,1,20322514,regular_grid,0.0009328713631500475,0.0015478740548068835,0.0022153329992614266,nan,True
local_bump,1,20322514,random_uniform,0.001033531490760164,0.001933634366552529,0.0015641176275232541,nan,True
local_bump,1,20322514,jittered_grid,0.0011831360726629826,0.002261879062266767,0.0021082043433694755,nan,True
local_bump,1,20322514,latin_hypercube,0.001584645539052434,0.0022915450523173305,0.004189067269543976,nan,True
local_bump,1,20322514,poisson_disk,0.0010741511541112428,0.001813433705566972,0.0023070435734875985,nan,True
local_bump,1,20322514,afp_baseline,0.0010585381807723102,0.0019062540098917522,0.002203511954544959,nan,True
local_bump,1,20322514,hessian_weighted,0.0010910316373480627,0.0016088818937157483,0.0023154098179796355,nan,True
local_bump,1,20322514,afp_exchange,0.0006921689154560325,0.0009184570865384531,0.0014836061379132693,nan,True
local_bump,2,20322515,regular_grid,0.0006073377914456163,0.0012577124958350152,0.0008536794468378987,nan,True
local_bump,2,20322515,random_uniform,0.0008887668368627972,0.0018877347679341454,0.0012812297421921281,nan,True
local_bump,2,20322515,jittered_grid,0.0006583013004222778,0.0012964841560415717,0.001083182233070404,nan,True
local_bump,2,20322515,latin_hypercube,0.0008733869558229786,0.001565428221646166,0.0023436741782360297,nan,True
local_bump,2,20322515,poisson_disk,0.0006271479544449984,0.0012199915504534317,0.0013771543924989867,nan,True
local_bump,2,20322515,afp_baseline,0.0005852747673354445,0.0011826098689958692,0.0008455393217127074,nan,True
local_bump,2,20322515,hessian_weighted,0.0007980872275250057,0.0014538801917408726,0.0021306920543847207,nan,True
local_bump,2,20322515,afp_exchange,0.0002871868206617998,0.0004744471405466278,0.0006521573632725672,nan,True
local_bump,3,20322516,regular_grid,0.0017296465203689084,0.0027871155146002497,0.0038388297988071985,nan,True
local_bump,3,20322516,random_uniform,0.0021483102402558877,0.0026734949457572635,0.0049212803783842875,nan,True
local_bump,3,20322516,jittered_grid,0.001720800830746626,0.002687218432414879,0.003988066451739111,nan,True
local_bump,3,20322516,latin_hypercube,0.0017960945616139327,0.003217899342716594,0.0034512367892933216,nan,True
local_bump,3,20322516,poisson_disk,0.001561233902573678,0.0030144236769989244,0.0030110189190945555,nan,True
local_bump,3,20322516,afp_baseline,0.0012270962737143934,0.0018664746673932473,0.0029494659167823723,nan,True
local_bump,3,20322516,hessian_weighted,0.0012596904048050978,0.0012232791568099037,0.0029378436742577277,nan,True
local_bump,3,20322516,afp_exchange,0.001199247945972035,0.0009385401229107533,0.0027728887820614332,nan,True
local_bump,4,20322517,regular_grid,0.0013298625927586898,0.002869866265989016,0.0018707882605747093,nan,True
local_bump,4,20322517,random_uniform,0.001203681433609103,0.002453962710372267,0.0023967947281714128,nan,True
local_bump,4,20322517,jittered_grid,0.001605836970813504,0.003486763322844338,0.0023502161037905916,nan,True
local_bump,4,20322517,latin_hypercube,0.0009894428047509613,0.0018237928905068107,0.0025749558756173654,nan,True
local_bump,4,20322517,poisson_disk,0.0014004082243320648,0.0030397482965253872,0.0019854799011620175,nan,True
local_bump,4,20322517,afp_baseline,0.0011840215512467825,0.002317861990725294,0.0026163293451341,nan,True
local_bump,4,20322517,hessian_weighted,0.0009999942018519103,0.001569852281154561,0.0022473567358264586,nan,True
local_bump,4,20322517,afp_exchange,0.0007414370140862822,0.0012783111645346037,0.001836929900745445,nan,True
mid_frequency,0,20323513,regular_grid,0.0006420492781146743,0.0011905390589535387,0.001167018780100751,nan,True
mid_frequency,0,20323513,random_uniform,0.00045948351988874594,0.0007907781081222809,0.0009780627256858192,nan,True
mid_frequency,0,20323513,jittered_grid,0.0007770388500845982,0.0013861508704552188,0.0011813598225192475,nan,True
mid_frequency,0,20323513,latin_hypercube,0.0006150850358281789,0.0011232944083224387,0.001285970045862568,nan,True
mid_frequency,0,20323513,poisson_disk,0.00029231320620101367,0.0005430119782317943,0.0006210835986543645,nan,True
mid_frequency,0,20323513,afp_baseline,0.000304372651012757,0.0004964786548825406,0.0006780098566296091,nan,True
mid_frequency,0,20323513,hessian_weighted,0.0004363949599457469,0.0006184898218641062,0.0010510095414878913,nan,True
mid_frequency,0,20323513,afp_exchange,0.0002240046097315363,0.0002781119424443935,0.0005199065013402498,nan,True
mid_frequency,1,20323514,regular_grid,0.0006379397474572397,0.0008235254242637796,0.0014625585659358517,nan,True
mid_frequency,1,20323514,random_uniform,0.0008774614518349607,0.0015548987974634775,0.0017435512063222608,nan,True
mid_frequency,1,20323514,jittered_grid,0.0006212188135777404,0.0009165762792722707,0.0013112397935133241,nan,True
mid_frequency,1,20323514,latin_hypercube,0.001526856145095638,0.0027772809500821558,0.00334458456769859,nan,True
mid_frequency,1,20323514,poisson_disk,0.0003425149914795335,0.0005580933127593236,0.0006840256074418048,nan,True
mid_frequency,1,20323514,afp_baseline,0.0005268331708571537,0.0009103014340595083,0.0012310626174870604,nan,True
mid_frequency,1,20323514,hessian_weighted,0.0005469647476763604,0.0006543196782265544,0.0013456201642454428,nan,True
mid_frequency,1,20323514,afp_exchange,0.0004048876454201757,0.0004605509441812285,0.0008316047014058801,nan,True
mid_frequency,2,20323515,regular_grid,0.00039835010452754624,0.0006590631864300705,0.0006586651946601358,nan,True
mid_frequency,2,20323515,random_uniform,0.0008323103771555353,0.001383900498757613,0.0018733755199205739,nan,True
mid_frequency,2,20323515,jittered_grid,0.0003957561099592573,0.0005469322908431916,0.0008878259387233255,nan,True
mid_frequency,2,20323515,latin_hypercube,0.00064626709798079,0.0011398126464839762,0.0013483679190797022,nan,True
mid_frequency,2,20323515,poisson_disk,0.0002760111091189693,0.0003946269374062858,0.0006424854173965106,nan,True
mid_frequency,2,20323515,afp_baseline,0.0002871180819254024,0.0004001274397195109,0.0006481040861612298,nan,True
mid_frequency,2,20323515,hessian_weighted,0.0002875932975247915,0.0002524446548677464,0.0006298105650505217,nan,True
mid_frequency,2,20323515,afp_exchange,0.00021348950268357703,0.00024672269998045077,0.00048552494521731,nan,True
mid_frequency,3,20323516,regular_grid,0.00023361157387566877,0.0004281691356490551,0.0004177313726093034,nan,True
mid_frequency,3,20323516,random_uniform,0.00017446593146377482,0.0002500926270302351,0.0003954868657453656,nan,True
mid_frequency,3,20323516,jittered_grid,0.00025919239546409517,0.0004870506768906904,0.0005268718399903762,nan,True
mid_frequency,3,20323516,latin_hypercube,0.0004247084543811061,0.0007733597528208048,0.0007820096451869318,nan,True
mid_frequency,3,20323516,poisson_disk,9.488259127846855e-05,0.00015479545273503373,0.0001902561324285967,nan,True
mid_frequency,3,20323516,afp_baseline,9.387974987221025e-05,0.00010658972630482984,0.00021005578409653413,nan,True
mid_frequency,3,20323516,hessian_weighted,9.480454762190165e-05,8.51275209098499e-05,0.00020425078881011142,nan,True
mid_frequency,3,20323516,afp_exchange,0.00010369061948410749,7.190027108747099e-05,0.0002191477886603645,nan,True
mid_frequency,4,20323517,regular_grid,0.0005529044881979438,0.000772069665518091,0.001107282498192281,nan,True
mid_frequency,4,20323517,random_uniform,0.0018377176335949695,0.003378026083688687,0.004138069755513315,nan,True
mid_frequency,4,20323517,jittered_grid,0.0005220802104110549,0.0007629664443229179,0.0011095638311515894,nan,True
mid_frequency,4,20323517,latin_hypercube,0.0008693872374442879,0.0015179760000012372,0.0019628221179983146,nan,True
mid_frequency,4,20323517,poisson_disk,0.00027821881287918437,0.0004728179831339532,0.00062467081505517,nan,True
mid_frequency,4,20323517,afp_baseline,0.000312860811342548,0.0005710865735522088,0.0006647233980955412,nan,True
mid_frequency,4,20323517,hessian_weighted,0.00029791379267335937,0.0003872257867183383,0.0006232295444032893,nan,True
mid_frequency,4,20323517,afp_exchange,0.0002558617150495115,0.0003412753611473616,0.0005475450317144054,nan,True
