family,index,round,swap_out_hessian_weight,swap_in_hessian_weight,delta
smooth_low_variation,2,11,0.2840970378606564,0.7362171703639373,0.4521201325032809
smooth_low_variation,2,12,0.2704089448170693,0.48812230644838484,0.21771336163131555
smooth_low_variation,3,1,0.2733652142115412,0.43270590519711055,0.15934069098556936
smooth_low_variation,3,2,0.272091091790251,0.33531893134768775,0.06322783955743677
smooth_low_variation,3,3,0.28379430533186556,0.3722079675546707,0.08841366222280517
smooth_low_variation,3,4,0.2814928508667803,0.3349636842806037,0.053470833413823415
smooth_low_variation,3,5,0.2689301592648883,0.3276199860046587,0.05868982673977041
smooth_low_variation,3,6,0.27207556877401823,0.9449302465397846,0.6728546777657665
smooth_low_variation,3,7,0.2861008172709078,0.36418325306262955,0.07808243579172175
smooth_low_variation,3,8,0.27168938336400256,0.3238814122889271,0.05219202892492453
smooth_low_variation,3,9,0.2914496451526036,0.5868842369515652,0.29543459179896164
smooth_low_variation,3,11,0.2914491711755185,0.4178251983981254,0.12637602722260688
smooth_low_variation,3,12,0.28321044056525824,0.3917639182595277,0.10855347769426948
smooth_low_variation,4,1,0.26275746497576447,0.5593942812468955,0.29663681627113103
smooth_low_variation,4,3,0.26135492733598364,0.3345185506149061,0.07316362327892245
smooth_low_variation,4,4,0.2737142219426353,0.9964166137990652,0.7227023918564299
smooth_low_variation,4,5,0.2809919685387192,0.5683589634386588,0.28736699489993955
smooth_low_variation,4,6,0.28057121255112055,0.3126460830396738,0.03207487048855323
smooth_low_variation,4,7,0.26770253539332967,0.312324684871436,0.04462214947810633
smooth_low_variation,4,9,0.2818299902162283,0.4520304413316314,0.1702004511154031
smooth_low_variation,4,10,0.2732889110298704,0.6520728574731354,0.37878394644326496
smooth_low_variation,4,11,0.2765879683439332,0.3298007610345519,0.05321279269061874
edge_rolloff,0,1,0.27124237800183465,0.6179268627553285,0.34668448475349384
edge_rolloff,0,2,0.26754039221819054,0.5643294335443061,0.29678904132611555
edge_rolloff,0,3,0.25739422696804654,0.4003715842292912,0.14297735726124466
edge_rolloff,0,4,0.2535774223815755,0.8742646793355556,0.6206872569539801
edge_rolloff,0,5,0.2721276790042652,1.076355413564885,0.8042277345606197
edge_rolloff,0,6,0.2607637622187057,0.4582682200721966,0.1975044578534909
edge_rolloff,0,7,0.2718489909481425,0.705179081809862,0.4333300908617195
edge_rolloff,0,8,0.2724475588665541,0.5239992554352868,0.2515516965687327
edge_rolloff,0,9,0.2780710567457025,0.6606609081172525,0.38258985137155005
edge_rolloff,0,10,0.27929383413198244,0.4684758984156674,0.18918206428368495
edge_rolloff,0,11,0.2588024237773566,0.5638391877234988,0.3050367639461422
edge_rolloff,0,12,0.28436390329199607,0.43962876608784834,0.15526486279585228
edge_rolloff,1,1,0.2641074101303324,0.7467225751404076,0.48261516501007523
edge_rolloff,1,2,0.26394059407608267,0.3857281345299153,0.12178754045383261
edge_rolloff,1,3,0.25762237370073376,0.3593709113139908,0.10174853761325703
edge_rolloff,1,4,0.2578151724475429,0.8563201026002776,0.5985049301527348
edge_rolloff,1,5,0.26638554879778903,0.45590123075259514,0.18951568195480611
edge_rolloff,1,6,0.2656773785183588,0.41026192767781033,0.14458454915945151
edge_rolloff,1,8,0.25237122703223447,0.4425762642249458,0.1902050371927113
edge_rolloff,1,9,0.2600859117177683,0.8095018513010069,0.5494159395832386
edge_rolloff,1,10,0.26754418933575097,0.40549848922996246,0.13795429989421149
edge_rolloff,1,11,0.26059675136869087,0.9195737609359759,0.658977009567285
edge_rolloff,1,12,0.26653230345743195,0.3532626026001482,0.08673029914271624
edge_rolloff,2,1,0.2627864130044736,0.8778134064190336,0.61502699341456
edge_rolloff,2,2,0.26017496608242097,0.5461361428597845,0.28596117677736355
edge_rolloff,2,3,0.2578312766851627,0.5871456103980539,0.3293143337128912
edge_rolloff,2,4,0.27301852938963767,0.4921802141830031,0.21916168479336545
edge_rolloff,2,5,0.27209426277086946,1.7736151227018373,1.501520859930968
edge_rolloff,2,6,0.2677395674269947,0.8849945155998872,0.6172549481728925
edge_rolloff,2,7,0.27419486686516503,0.4481573237299371,0.17396245686477207
edge_rolloff,2,8,0.278498049237506,1.5845972358576583,1.3060991866201523
edge_rolloff,2,9,0.2732940247736066,0.5133957046430562,0.24010167986944958
edge_rolloff,2,10,0.2707725211975581,0.6832380585482292,0.41246553735067104
edge_rolloff,2,11,0.2816689160650567,0.5692511650217651,0.2875822489567084
edge_rolloff,2,12,0.27093778777035155,0.45932385064648307,0.18838606287613152
edge_rolloff,3,1,0.2616857773686312,0.48163023441077313,0.21994445704214194
edge_rolloff,3,2,0.26162316486570547,0.5520665893936298,0.2904434245279244
edge_rolloff,3,3,0.26430119686614667,0.8376767666202991,0.5733755697541525
edge_rolloff,3,4,0.2543424373782823,0.5617433327843211,0.30740089540603877
edge_rolloff,3,5,0.26631170715393465,0.9496681379413756,0.6833564307874409
edge_rolloff,3,6,0.2629446525988278,0.659029969573934,0.3960853169751062
edge_rolloff,3,7,0.2552090209696205,0.3570786748527089,0.10186965388308838
edge_rolloff,3,8,0.26347006801621226,0.5884568447150792,0.32498677669886694
edge_rolloff,3,9,0.257080834086506,0.47927751690497,0.222196682818464
edge_rolloff,3,10,0.2738594061788311,0.5272982905461212,0.2534388843672901
edge_rolloff,3,11,0.28530110352298804,0.3846270880770834,0.09932598455409536
edge_rolloff,3,12,0.29149638517041376,0.7752945154946768,0.483798130324263
edge_rolloff,4,1,0.2707403657934946,0.5711693799578293,0.30042901416433476
edge_rolloff,4,2,0.27183966659965886,0.4142147020625924,0.14237503546293356
edge_rolloff,4,3,0.2757341221545307,0.598110579974972,0.3223764578204413
edge_rolloff,4,4,0.27588075161278647,0.8398354161828038,0.5639546645700173
edge_rolloff,4,5,0.2522799074883137,0.8226048552339291,0.5703249477456154
edge_rolloff,4,7,0.2575193278902179,0.680870722774334,0.4233513948841161
edge_rolloff,4,8,0.28962619213453855,0.6997271797421589,0.41010098760762037
edge_rolloff,4,9,0.2737259795388934,0.5164007106306738,0.24267473109178045
edge_rolloff,4,10,0.29271601199051883,0.8131570828587821,0.5204410708682632
edge_rolloff,4,11,0.27621550410261714,0.8706559973375816,0.5944404932349645
edge_rolloff,4,12,0.2597531419137152,0.65992586344148,0.4001727215277648
local_bump,0,1,0.29323788698310566,1.9999999999989644,1.7067621130158588
local_bump,0,2,0.2963730825857055,1.9213138351833363,1.624940752597631
local_bump,0,3,0.2761129518077635,0.5030479833452022,0.22693503153743866
local_bump,0,4,0.2981016108273933,0.7468003704818993,0.448698759654506
local_bump,0,6,0.2810199738648014,0.7586744858231346,0.4776545119583332
local_bump,0,7,0.2725615337805992,0.9125569523945009,0.6399954186139016
local_bump,0,8,0.2558434883411143,0.5845440636329784,0.3287005752918641
local_bump,0,9,0.301071224663257,0.4808155953537803,0.17974437069052335
local_bump,0,10,0.2996919571326476,0.45035158688767185,0.15065962975502423
local_bump,0,11,0.30207589019303976,0.5197278349827603,0.21765194478972055
local_bump,0,12,0.31438856512499663,0.4197818402805735,0.1053932751555769
local_bump,1,1,0.2614063886814591,0.878830016349768,0.6174236276683089
local_bump,1,2,0.25507709315750543,0.5095027422275961,0.25442564907009063
local_bump,1,3,0.26446003742056295,0.9081356453587537,0.6436756079381907
local_bump,1,4,0.25,0.6300327719661363,0.3800327719661363
local_bump,1,5,0.2698037664280087,0.48189079264294493,0.21208702621493625
local_bump,1,6,0.27084942799038775,0.5271906981245741,0.25634127013418634
local_bump,1,7,0.2612546434077336,0.426464722859353,0.16521007945161942
local_bump,1,8,0.2687390340677734,1.2820559648931131,1.0133169308253398
local_bump,1,9,0.25335640645147656,0.6891446437888928,0.4357882373374163
local_bump,1,11,0.25234614202374406,0.38306249608752035,0.1307163540637763
local_bump,1,12,0.2605850152200237,0.948421405580485,0.6878363903604614
local_bump,2,1,0.2609615587478012,0.7663099827601088,0.5053484240123076
local_bump,2,2,0.278460398498082,1.9999999999987876,1.7215396015007056
local_bump,2,3,0.2720861948975551,0.6754112436060071,0.40332504870845204
local_bump,2,4,0.26882291612586234,0.4340908518596054,0.16526793573374304
local_bump,2,5,0.2799844510731837,0.487479881317953,0.2074954302447693
local_bump,2,6,0.26408595288797165,0.545549745912596,0.2814637930246243
local_bump,2,7,0.2822407218117281,0.8705620507790359,0.5883213289673078
local_bump,2,8,0.2745942245743831,0.4869303417514156,0.2123361171770325
local_bump,2,9,0.2814008099920474,0.5087596051472333,0.22735879515518587
local_bump,2,10,0.28364419947522523,0.5862885147169705,0.3026443152417453
local_bump,2,11,0.2808783227040957,0.7860415484620868,0.5051632257579912
local_bump,2,12,0.26189863749021886,0.5915665392185924,0.3296679017283735
local_bump,3,1,0.26007304232592143,0.36090151175897744,0.10082846943305601
local_bump,3,2,0.2549363682071779,1.7159860043479458,1.4610496361407679
local_bump,3,3,0.2514824549609085,0.6209026545195124,0.36942019955860395
local_bump,3,4,0.2620209272576805,0.48047305918142025,0.21845213192373975
local_bump,3,5,0.2626554423469206,0.434720462204634,0.17206501985771339
local_bump,3,6,0.25598980024557294,0.6061150935284322,0.35012529328285924
local_bump,3,7,0.2633483864166066,0.5436229050959618,0.2802745186793552
local_bump,3,8,0.26345496753127157,0.6863280171719767,0.4228730496407051
local_bump,3,9,0.25891959199057235,0.4748585659675817,0.21593897397700934
local_bump,3,10,0.2648089677832907,0.5377399688321809,0.2729310010488902
local_bump,3,12,0.2521534373379786,0.4306153320716128,0.17846189473363416
local_bump,4,1,0.2730278405218294,0.7419302687834772,0.46890242826164785
local_bump,4,2,0.2877951096480353,0.7033641270061215,0.4155690173580862
local_bump,4,3,0.28800090059408456,0.48723242860278165,0.1992315280086971
local_bump,4,4,0.2927165863682475,0.5563549118275943,0.26363832545934685
local_bump,4,5,0.2896124915936346,0.6564643760854816,0.36685188449184697
local_bump,4,6,0.2722720739269127,0.6396873430751615,0.3674152691482488
local_bump,4,7,0.2566415490718097,0.7612818305467861,0.5046402814749764
local_bump,4,8,0.3027696783075936,0.48443376326007737,0.18166408495248376
local_bump,4,9,0.28224250432798337,0.5360652888300421,0.25382278450205875
local_bump,4,10,0.29647181331215844,1.4296968842446818,1.1332250709325233
local_bump,4,11,0.3122211774482736,0.6090385094113901,0.29681733196311655
local_bump,4,12,0.3026051256593475,0.8612604198137971,0.5586552941544496
mid_frequency_undulation,0,1,0.2703072990332096,0.4326219502704257,0.1623146512372161
mid_frequency_undulation,0,2,0.2952651598653951,0.43141668134559,0.13615152148019494
mid_frequency_undulation,0,3,0.2708759861264014,0.4984229481073164,0.227546961980915
mid_frequency_undulation,0,4,0.27180081343195883,0.4682269954884658,0.19642618205650697
mid_frequency_undulation,0,5,0.3037427199958473,0.5718679912875312,0.2681252712916839
mid_frequency_undulation,0,6,0.27529380772145945,0.4605217081859515,0.18522790046449206
mid_frequency_undulation,0,8,0.32501332023057694,1.2781860598124557,0.9531727395818788
mid_frequency_undulation,0,10,0.31580681878898526,0.7986327199686375,0.48282590117965224
mid_frequency_undulation,0,11,0.3319321996552618,0.43234928173771286,0.10041708208245109
mid_frequency_undulation,1,1,0.25224021538529257,0.7123676036737077,0.4601273882884151
mid_frequency_undulation,1,2,0.2866935218560258,0.6615692773729143,0.37487575551688845
mid_frequency_undulation,1,3,0.26635352701726667,0.4495129172895489,0.18315939027228223
mid_frequency_undulation,1,4,0.29588934021012603,0.46676898352484486,0.17087964331471883
mid_frequency_undulation,1,5,0.2641729484592623,0.7662464454583919,0.5020734969991296
mid_frequency_undulation,1,6,0.29494783460068646,0.4002455386933148,0.10529770409262834
mid_frequency_undulation,1,7,0.2775985787497872,1.6527399690670102,1.375141390317223
mid_frequency_undulation,1,8,0.2994865660689442,0.69974138058456,0.40025481451561584
mid_frequency_undulation,1,9,0.2973698103267949,0.41509448031185175,0.11772466998505687
mid_frequency_undulation,1,10,0.28354669703716984,0.6100802939473016,0.32653359691013173
mid_frequency_undulation,1,11,0.25705040397230033,0.7399135184611751,0.4828631144888748
mid_frequency_undulation,1,12,0.2786795892432358,0.996098289209726,0.7174186999664902
mid_frequency_undulation,2,1,0.2832088328554947,0.7181004436747369,0.4348916108192422
mid_frequency_undulation,2,2,0.25941436036948934,0.8328850715563976,0.5734707111869082
mid_frequency_undulation,2,3,0.25850625362833174,0.3889191595594921,0.13041290593116034
mid_frequency_undulation,2,4,0.284313571059643,0.3768592859454624,0.09254571488581942
mid_frequency_undulation,2,5,0.29297795658225956,0.6371232424831496,0.34414528590089
mid_frequency_undulation,2,6,0.2753428258010896,0.4071533832876565,0.1318105574865669
mid_frequency_undulation,2,7,0.26643472346303676,0.5927084953133694,0.3262737718503327
mid_frequency_undulation,2,8,0.3029608704450685,0.6256302186229992,0.3226693481779307
mid_frequency_undulation,2,11,0.302104165536969,0.9832801499869853,0.6811759844500163
mid_frequency_undulation,3,1,0.28708139525914134,0.5834160374042612,0.29633464214511984
mid_frequency_undulation,3,2,0.2822638557675825,1.6749194280512654,1.3926555722836829
mid_frequency_undulation,3,3,0.30361106206247956,0.4099621939175645,0.10635113185508493
mid_frequency_undulation,3,4,0.28714739305487397,0.47876484169433,0.191617448639456
mid_frequency_undulation,3,6,0.3036504496097072,0.6335558055104159,0.3299053559007087
mid_frequency_undulation,3,7,0.30448841264754334,0.5215723416360192,0.21708392898847584
mid_frequency_undulation,3,8,0.27269143700907267,0.5557922064986832,0.28310076948961055
mid_frequency_undulation,3,9,0.25692640089206953,0.784673141170312,0.5277467402782424
mid_frequency_undulation,3,10,0.27116533298596535,0.47140210509870545,0.2002367721127401
mid_frequency_undulation,3,11,0.2555372233918831,0.6133796996373266,0.3578424762454435
mid_frequency_undulation,3,12,0.32063797939206845,0.6473325213449792,0.32669454195291076
mid_frequency_undulation,4,1,0.255596989858952,0.4798744244515011,0.22427743459254906
mid_frequency_undulation,4,2,0.26840668840106385,0.3437252924300832,0.07531860402901935
mid_frequency_undulation,4,3,0.2698821008808662,0.45992475157277535,0.19004265069190912
mid_frequency_undulation,4,4,0.25875638018887864,0.3303574431489975,0.07160106296011887
mid_frequency_undulation,4,5,0.25757652329696396,0.506574833728271,0.248998310431307
mid_frequency_undulation,4,6,0.27080871736972545,0.7630442515723171,0.4922355342025917
mid_frequency_undulation,4,8,0.25096976800278714,0.4809670271469399,0.22999725914415275
mid_frequency_undulation,4,9,0.271090592977891,0.32809712308364297,0.05700653010575196
mid_frequency_undulation,4,10,0.27347220609152956,0.32900977401117587,0.05553756791964631
mid_frequency_undulation,4,11,0.25738172243255375,0.42085513708751127,0.16347341465495752
