family,index,round,score,global_rmse,local_rmse,residual_local_rmse,weighted_coverage,swap_out_hessian,swap_in_hessian,improved
edge_rolloff,1,5,0.0016196379497807,0.0009485305123451091,0.001717338455541816,0.001717338455541816,14.247181982125657,0.26638554879778903,0.45590123075259514,True
edge_rolloff,1,6,0.00161198392682775,0.0009447285648594426,0.0017143674685140033,0.0017143674685140033,14.235989742426998,0.2656773785183588,0.41026192767781033,True
edge_rolloff,1,7,0.00161198392682775,0.0009447285648594426,0.0017143674685140033,0.0017143674685140033,14.235989742426998,,,False
edge_rolloff,1,8,0.0015706347889808347,0.0009186545408718381,0.001708635814615147,0.001708635814615147,14.253615859260274,0.25237122703223447,0.4425762642249458,True
edge_rolloff,1,9,0.0015533037563551658,0.0009208756749071248,0.0017072420369195782,0.0017072420369195782,14.337090471185473,0.2600859117177683,0.8095018513010069,True
edge_rolloff,1,10,0.0015273688694952309,0.0009092168859814656,0.0016980738170482806,0.0016980738170482806,14.31449670717605,0.26754418933575097,0.40549848922996246,True
edge_rolloff,1,11,0.0015033668863654965,0.0009595119593666506,0.001661944337859475,0.001661944337859475,14.31565482806539,0.26059675136869087,0.9195737609359759,True
edge_rolloff,1,12,0.0014865994193975708,0.0009566661181920521,0.0016589767282504096,0.0016589767282504096,14.354844958539104,0.26653230345743195,0.3532626026001482,True
edge_rolloff,2,0,0.0020033508327305253,0.001018776863768477,0.0018698392993009183,0.0018698392993009183,14.242982973024171,,,
edge_rolloff,2,1,0.001992902728505182,0.001015422787138015,0.001871970142593238,0.001871970142593238,14.300294254744855,0.2627864130044736,0.8778134064190336,True
edge_rolloff,2,2,0.0019228308518608656,0.0010049555561196545,0.001847080853755981,0.001847080853755981,14.343202272292753,0.26017496608242097,0.5461361428597845,True
edge_rolloff,2,3,0.0017208866208398223,0.0009733040619221351,0.0017708054828041526,0.0017708054828041526,14.412843404154128,0.2578312766851627,0.5871456103980539,True
edge_rolloff,2,4,0.0016908486954982289,0.000967573674320107,0.001762050442609589,0.001762050442609589,14.44464193085768,0.27301852938963767,0.4921802141830031,True
edge_rolloff,2,5,0.0016346582232473791,0.0009628705591980507,0.0017513526463460228,0.0017513526463460228,14.592426304800094,0.27209426277086946,1.7736151227018373,True
edge_rolloff,2,6,0.0014305781015511838,0.0009302370513724654,0.0016785787754286276,0.0016785787754286276,14.703727197249838,0.2677395674269947,0.8849945155998872,True
edge_rolloff,2,7,0.0014215428654763829,0.0009290957700090044,0.0016731914591819523,0.0016731914591819523,14.687976979278119,0.27419486686516503,0.4481573237299371,True
edge_rolloff,2,8,0.0013221561171491147,0.0009210450297369334,0.0016422138684732417,0.0016422138684732417,14.827136714789821,0.278498049237506,1.5845972358576583,True
edge_rolloff,2,9,0.0011421070701666566,0.0009009826481789992,0.0015722657781347853,0.0015722657781347853,14.91010211594326,0.2732940247736066,0.5133957046430562,True
